...1,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Resolving Power,S/N,Ion Charge,Mass Error (ppm),Mass Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,13C
2421,2382,667.2622536,667.2622536,667.2666174067,1612797,142129,7.4,-1,6.5398246416,6.433972875e-104,0.5,0.15,2,1.92,0.8,O20,de-protonated,0,NA,C25 H48 O20,25,48,20,NA
2422,2384,669.0742836,669.0742836,669.0733373293,1952128,187717,9.5,-1,-1.4143004027,1.4925e-5,0.5,0.1500104475,20,0.7333333333000001,0.6000000000000001,O18,de-protonated,0,NA,C30 H22 O18,30,22,18,NA
2423,2385,669.1103325,669.1103325,669.1038496119,2538376,167538,13.1,-1,-9.6889117053,3.186689467999999e-227,0,1.1153413139999997e-227,28,0.5789473684,0.3157894737,O12,de-protonated,0,NA,C38 H22 O12,38,22,12,NA
2424,2385,669.1103325,669.1103325,669.1097228387,2538376,167538,13.1,-1,-0.9111529623,0.0099297431,0,0.0034754101,19,0.8387096774,0.5483870968,O17,de-protonated,0,NA,C31 H26 O17,31,26,17,NA
2425,2385,669.1103325,669.1103325,669.1155960655,2538376,167538,13.1,-1,7.8664516853,4.973309514999999e-150,0.5,0.15,10,1.25,0.9166666667,O22,de-protonated,0,NA,C24 H30 O22,24,30,22,NA
2426,2386,669.1472437,669.1472437,669.1496180357,2284944,170299,11.6,-1,3.5482882602,4.194404363000001e-31,0,1.4680415270000002e-31,40,0.44,0.06,O3,de-protonated,0,NA,C50 H22 O3,50,22,3,NA
2427,2386,669.1472437,669.1472437,669.1461083481,2284944,170299,11.6,-1,-1.6967175147,1.133e-7,0,3.9600000000000004e-8,18,0.9375,0.5,O16,de-protonated,0,NA,C32 H30 O16,32,30,16,NA
2428,2386,669.1472437,669.1472437,669.1519815749,2284944,170299,11.6,-1,7.0804167412,1.105183793e-121,0.5,0.15,9,1.36,0.84,O21,de-protonated,0,NA,C25 H34 O21,25,34,21,NA
2429,2387,669.183343,669.183343,669.1860035451,1882008,161747,9.1,-1,3.9757931345,7.275663595e-39,0,2.546482258e-39,39,0.5098039216,0.0392156863,O2,de-protonated,0,NA,C51 H26 O2,51,26,2,NA
2430,2387,669.183343,669.183343,669.1824938575,1882008,161747,9.1,-1,-1.2689252111,1.303359e-4,0.5,0.1500912351,17,1.0303030303,0.4545454545,O15,de-protonated,0,NA,C33 H34 O15,33,34,15,NA
2431,2387,669.183343,669.183343,669.1883670843,1882008,161747,9.1,-1,7.5077280542,1.0072625799999998e-136,0.5,0.15,8,1.4615384615,0.7692307692,O20,de-protonated,0,NA,C26 H38 O20,26,38,20,NA
2432,2388,669.2039871,669.2039871,669.2071329132,1557916,131974,7.1,-1,4.7008064664,4.8319674189999995e-54,0,1.6911885969999999e-54,34,0.625,0.0833333333,O4,de-protonated,0,NA,C48 H30 O4,48,30,4,NA
2433,2388,669.2039871,669.2039871,669.1977499987,1557916,131974,7.1,-1,-9.3202663228,2.576420514e-210,0.5,0.15,21,0.9189189189,0.3243243243,O12,de-protonated,0,NA,C37 H34 O12,37,34,12,NA
2434,2388,669.2039871,669.2039871,669.2036232256,1557916,131974,7.1,-1,-0.5437424806,0.1934893715,0.5,0.2854425601,12,1.2666666667,0.5666666667,O17,de-protonated,0,NA,C30 H38 O17,30,38,17,NA
2435,2388,669.2039871,669.2039871,669.2094964524,1557916,131974,7.1,-1,8.2326273097,2.9736053439999994e-164,0.5,0.15,3,1.8260869565,0.9565217391,O22,de-protonated,0,NA,C23 H42 O22,23,42,22,NA
2436,2389,669.2193109,669.2193109,669.2223890545,1524640,213601,6.9,-1,4.5995988077,9.019363551000001e-52,0,3.156777243e-52,38,0.5769230769,0.0192307692,O1,de-protonated,0,NA,C52 H30 O1,52,30,1,NA
2437,2389,669.2193109,669.2193109,669.21300614,1524640,213601,6.9,-1,-9.4211557603,7.062633502999999e-215,0.5,0.15,25,0.8292682927,0.2195121951,O9,de-protonated,0,NA,C41 H34 O9,41,34,9,NA
2438,2389,669.2193109,669.2193109,669.2188793668,1524640,213601,6.9,-1,-0.6448311105,0.0992573027,0.5,0.2194801119,16,1.1176470588,0.4117647059,O14,de-protonated,0,NA,C34 H38 O14,34,38,14,NA
2439,2389,669.2193109,669.2193109,669.2247525937,1524640,213601,6.9,-1,8.1313394944,2.967155995e-160,0.5,0.15,7,1.5555555556,0.7037037037,O19,de-protonated,0,NA,C27 H42 O19,27,42,19,NA
2440,2390,669.2409388,669.2409388,669.2435184226,1592740,154456,7.3,-1,3.8545350551,1.421520801e-36,0,4.975322803e-37,33,0.693877551,0.0612244898,O3,de-protonated,0,NA,C49 H34 O3,49,34,3,NA
2441,2390,669.2409388,669.2409388,669.2400087349,1592740,154456,7.3,-1,-1.3897331922,2.18837e-5,0.5,0.1500153186,11,1.3548387097,0.5161290323000001,O16,de-protonated,0,NA,C31 H42 O16,31,42,16,NA
2442,2390,669.2409388,669.2409388,669.2458819618,1592740,154456,7.3,-1,7.3861668694,2.352168588e-132,0.5,0.15,2,1.9166666667,0.875,O21,de-protonated,0,NA,C24 H46 O21,24,46,21,NA
2443,2391,669.2562403,669.2562403,669.2552648762,1553320,180375,7.1,-1,-1.4574764218,7.4947e-6,0.5,0.1500052463,15,1.2,0.3714285714,O13,de-protonated,0,NA,C35 H42 O13,35,42,13,NA
2444,2391,669.2562403,669.2562403,669.261138103,1553320,180375,7.1,-1,7.3182241832,6.052537869e-130,0.5,0.15,6,1.6428571429,0.6428571429000001,O18,de-protonated,0,NA,C28 H46 O18,28,46,18,NA
2445,2393,671.0528692,671.0528692,671.0467286576,1516333,168015,6.9,-1,-9.1506927147,9.293778728999999e-203,0.5,0.15,29,0.4444444444,0.3888888889,O14,de-protonated,0,NA,C36 H16 O14,36,16,14,NA
2446,2393,671.0528692,671.0528692,671.0526018844,1516333,168015,6.9,-1,-0.3983526716,0.4141270347,0.5,0.4398889243,20,0.6896551724000001,0.6551724138,O19,de-protonated,0,NA,C29 H20 O19,29,20,19,NA
2447,2394,671.0897107,671.0897107,671.083114167,2493749,133931,12.8,-1,-9.8296811344,7.482120071e-234,0,2.618742025e-234,28,0.5405405405,0.3513513514,O13,de-protonated,0,NA,C37 H20 O13,37,20,13,NA
2448,2394,671.0897107,671.0897107,671.0889873938,2493749,133931,12.8,-1,-1.0778096884,0.0015746175,0,5.511161e-4,19,0.8,0.6000000000000001,O18,de-protonated,0,NA,C30 H24 O18,30,24,18,NA
2449,2395,671.126219,671.126219,671.1288825908,2065725,188089,10.2,-1,3.968821633,9.897027258999997e-39,0,3.4639595399999996e-39,40,0.4081632653,0.08163265310000001,O4,de-protonated,0,NA,C49 H20 O4,49,20,4,NA
2450,2395,671.126219,671.126219,671.1253729032,2065725,188089,10.2,-1,-1.2607135152,1.462794e-4,0.5,0.1501023956,18,0.9032258065,0.5483870968,O17,de-protonated,0,NA,C31 H28 O17,31,28,17,NA
2451,2395,671.126219,671.126219,671.13124613,2065725,188089,10.2,-1,7.4905318675,4.2210573819999986e-136,0.5,0.15,9,1.3333333333,0.9166666667,O22,de-protonated,0,NA,C24 H32 O22,24,32,22,NA
2452,2396,671.1618493,671.1618493,671.1652681002,2270020,165509,11.5,-1,5.0938276675,2.490328711e-63,0,8.716150487000001e-64,39,0.48,0.06,O3,de-protonated,0,NA,C50 H24 O3,50,24,3,NA
2453,2396,671.1618493,671.1618493,671.1558851857,2270020,165509,11.5,-1,-8.8863323556,2.970521635e-191,0,1.039682572e-191,26,0.7179487179,0.2820512821,O11,de-protonated,0,NA,C39 H28 O11,39,28,11,NA
2454,2396,671.1618493,671.1618493,671.1617584126,2270020,165509,11.5,-1,-0.1354180906,0.9031396314,0,0.316098871,17,1,0.5,O16,de-protonated,0,NA,C32 H32 O16,32,32,16,NA
2455,2396,671.1618493,671.1618493,671.1676316394,2270020,165509,11.5,-1,8.6153430205,8.24007277e-180,0.5,0.15,8,1.44,0.84,O21,de-protonated,0,NA,C25 H36 O21,25,36,21,NA
2456,2397,671.1990678,671.1990678,671.2016536096,2447692,162913,12.6,-1,3.8525077861,1.5504243559999998e-36,0,5.426485246000001e-37,38,0.5490196078,0.0392156863,O2,de-protonated,0,NA,C51 H28 O2,51,28,2,NA
2457,2397,671.1990678,671.1990678,671.1981439219,2447692,162913,12.6,-1,-1.3764609865,2.6835000000000003e-5,0,9.3922e-6,16,1.0909090909,0.4545454545,O15,de-protonated,0,NA,C33 H36 O15,33,36,15,NA
2458,2397,671.1990678,671.1990678,671.2040171488,2447692,162913,12.6,-1,7.373836611,6.465104237e-132,0.5,0.15,7,1.5384615385,0.7692307692,O20,de-protonated,0,NA,C26 H40 O20,26,40,20,NA
2459,2398,671.2352561,671.2352561,671.238039119,2256724,161437,11.4,-1,4.1460984309,3.346247171e-42,0,1.17118651e-42,37,0.6153846154,0.0192307692,O1,de-protonated,0,NA,C52 H32 O1,52,32,1,NA
2460,2398,671.2352561,671.2352561,671.2286562045,2256724,161437,11.4,-1,-9.8325591863,5.463737819999999e-234,0,1.9123082369999998e-234,24,0.8780487805,0.2195121951,O9,de-protonated,0,NA,C41 H36 O9,41,36,9,NA
2461,2398,671.2352561,671.2352561,671.2345294313,2256724,161437,11.4,-1,-1.0825853607,0.0014869006,0,5.204152e-4,15,1.1764705882,0.4117647059,O14,de-protonated,0,NA,C34 H40 O14,34,40,14,NA
2462,2398,671.2352561,671.2352561,671.2404026581,2256724,161437,11.4,-1,7.6672353437,1.455615269e-142,0.5,0.15,6,1.6296296296,0.7037037037,O19,de-protonated,0,NA,C27 H44 O19,27,44,19,NA
2463,2399,671.2713407,671.2713407,671.2650417139,1598300,171422,7.4,-1,-9.3837541269,3.515074919e-213,0,1.2302762219999996e-213,23,0.9523809524,0.1904761905,O8,de-protonated,0,NA,C42 H40 O8,42,40,8,NA
2464,2399,671.2713407,671.2713407,671.2709149407,1598300,171422,7.4,-1,-0.6342585109000001,0.1070017247,0.5,0.2249012073,14,1.2571428571,0.3714285714,O13,de-protonated,0,NA,C35 H44 O13,35,44,13,NA
2465,2399,671.2713407,671.2713407,671.2767881675,1598300,171422,7.4,-1,8.1150840005,1.286860714e-159,0.5,0.15,5,1.7142857143,0.6428571429000001,O18,de-protonated,0,NA,C28 H48 O18,28,48,18,NA
2466,2402,673.0685985,673.0685985,673.0623787221,1994981,146039,9.8,-1,-9.241012616,9.126174906999997e-207,0,3.194161218e-207,28,0.5,0.3888888889,O14,de-protonated,0,NA,C36 H18 O14,36,18,14,NA
2467,2402,673.0685985,673.0685985,673.0682519489,1994981,146039,9.8,-1,-0.5148825809,0.2292825024,0.5,0.3104977517,19,0.7586206897000001,0.6551724138,O19,de-protonated,0,NA,C29 H22 O19,29,22,19,NA
2468,2403,673.1053863,673.1053863,673.1081471459,3518189,168844,19.1,-1,4.1016379511,2.566305317e-41,0,8.982068608999998e-42,40,0.375,0.1041666667,O5,de-protonated,0,NA,C48 H18 O5,48,18,5,NA
2469,2403,673.1053863,673.1053863,673.0987642315,3518189,168844,19.1,-1,-9.8381825978,2.955287845e-234,0,1.0343507459999999e-234,27,0.5945945946,0.3513513514,O13,de-protonated,0,NA,C37 H22 O13,37,22,13,NA
2470,2403,673.1053863,673.1053863,673.1046374583,3518189,168844,19.1,-1,-1.1125190537,0.0010321579,0,3.612553e-4,18,0.8666666667,0.6000000000000001,O18,de-protonated,0,NA,C30 H26 O18,30,26,18,NA
2471,2404,673.141863,673.141863,673.1445326553,2471157,161855,12.7,-1,3.9659466523,1.1234276049999999e-38,0,3.931996617e-39,39,0.4489795918,0.08163265310000001,O4,de-protonated,0,NA,C49 H22 O4,49,22,4,NA
2472,2404,673.141863,673.141863,673.1351497408,2471157,161855,12.7,-1,-9.9731222877,1.0484006879999996e-240,0,3.6694024089999997e-241,26,0.6842105263,0.3157894737,O12,de-protonated,0,NA,C38 H26 O12,38,26,12,NA
2473,2404,673.141863,673.141863,673.1410229676,2471157,161855,12.7,-1,-1.2479292174,1.748087e-4,0,6.1183e-5,17,0.9677419355,0.5483870968,O17,de-protonated,0,NA,C31 H30 O17,31,30,17,NA
2474,2404,673.141863,673.141863,673.1468961945,2471157,161855,12.7,-1,7.4771115978,1.288455182e-135,0.5,0.15,8,1.4166666667,0.9166666667,O22,de-protonated,0,NA,C24 H34 O22,24,34,22,NA
2475,2405,673.1779365,673.1779365,673.1809181647,2749181,164790,14.4,-1,4.4292174804,4.643071897e-48,0,1.6250751639999995e-48,38,0.52,0.06,O3,de-protonated,0,NA,C50 H26 O3,50,26,3,NA
2476,2405,673.1779365,673.1779365,673.1715352502,2749181,164790,14.4,-1,-9.5090915836,6.801343113999999e-219,0,2.38047009e-219,25,0.7692307692,0.2820512821,O11,de-protonated,0,NA,C39 H30 O11,39,30,11,NA
2477,2405,673.1779365,673.1779365,673.177408477,2749181,164790,14.4,-1,-0.7843741620000001,0.0327774107,0,0.0114720937,16,1.0625,0.5,O16,de-protonated,0,NA,C32 H34 O16,32,34,16,NA
2478,2405,673.1779365,673.1779365,673.1832817038,2749181,164790,14.4,-1,7.9401910209,7.663313876999999e-153,0,2.6821598570000004e-153,7,1.52,0.84,O21,de-protonated,0,NA,C25 H38 O21,25,38,21,NA
2479,2406,673.2145324,673.2145324,673.2173036741,2747141,182933,14.4,-1,4.1164629301,1.30423451e-41,0.8732153103,0.26196459310000003,37,0.5882352941,0.0392156863,O2,de-protonated,0,NA,C51 H30 O2,51,30,2,NA
2480,2406,673.2145324,673.2145324,673.2079207596,2747141,182933,14.4,-1,-9.8210971561,1.9099030889999994e-233,0.7521267799,0.225638034,24,0.85,0.25,O10,de-protonated,0,NA,C40 H34 O10,40,34,10,NA
2481,2406,673.2145324,673.2145324,673.2137939864,2747141,182933,14.4,-1,-1.0968485614,0.0012510653,0.6911377615000001,0.2335870514,15,1.1515151515,0.4545454545,O15,de-protonated,0,NA,C33 H38 O15,33,38,15,NA
2482,2406,673.2145324,673.2145324,673.2196672132,2747141,182933,14.4,-1,7.6272478109,4.351663944000001e-141,0.6392978960000001,0.1917893688,6,1.6153846154,0.7692307692,O20,de-protonated,0,NA,C26 H42 O20,26,42,20,NA
2483,2407,673.2507916,673.2507916,673.2536891835,2818829,151604,14.8,-1,4.3038508444,2.0340721990000002e-45,0.8295549018,0.2488664705,36,0.6538461538,0.0192307692,O1,de-protonated,0,NA,C52 H34 O1,52,34,1,NA
2484,2407,673.2507916,673.2507916,673.244306269,2818829,151604,14.8,-1,-9.6329533742,1.294340545e-224,0.72804563,0.218413689,23,0.9268292683,0.2195121951,O9,de-protonated,0,NA,C41 H38 O9,41,38,9,NA
2485,2407,673.2507916,673.2507916,673.2501794958,2818829,151604,14.8,-1,-0.9091779191,0.0101300689,0.6754489351,0.2329558399,14,1.2352941176,0.4117647059,O14,de-protonated,0,NA,C34 H42 O14,34,42,14,NA
2486,2407,673.2507916,673.2507916,673.2560527226,2818829,151604,14.8,-1,7.8144453303,4.615895417e-148,0.6299397685,0.1889819306,5,1.7037037037,0.7037037037,O19,de-protonated,0,NA,C27 H46 O19,27,46,19,NA
2487,2408,673.2875529,673.2875529,673.2865650052,1830165,135869,8.8,-1,-1.4672724278,6.3918e-6,0.5,0.1500044743,13,1.3142857143,0.3714285714,O13,de-protonated,0,NA,C35 H46 O13,35,46,13,NA
2488,2408,673.2875529,673.2875529,673.292438232,1830165,135869,8.8,-1,7.2558842551,9.419680920999999e-128,0.5,0.15,4,1.7857142857,0.6428571429000001,O18,de-protonated,0,NA,C28 H50 O18,28,50,18,NA
2489,2411,675.0848377,675.0848377,675.087411701,2580639,149531,13.4,-1,3.8128410789,8.395922433e-36,0,2.938572851e-36,40,0.3404255319,0.1276595745,O6,de-protonated,0,NA,C47 H16 O6,47,16,6,NA
2490,2411,675.0848377,675.0848377,675.0839020134,2580639,149531,13.4,-1,-1.3860301481,2.31697e-5,0,8.1094e-6,18,0.8275862069000001,0.6551724138,O19,de-protonated,0,NA,C29 H24 O19,29,24,19,NA
2491,2412,675.120902,675.120902,675.1237972104,2799782,169043,14.7,-1,4.2884140827,4.2499643879999997e-45,0,1.4874875359999998e-45,39,0.4166666667,0.1041666667,O5,de-protonated,0,NA,C48 H20 O5,48,20,5,NA
2492,2412,675.120902,675.120902,675.1144142959,2799782,169043,14.7,-1,-9.6097845543,1.540732684e-223,0,5.392564392999999e-224,26,0.6486486486,0.3513513514,O13,de-protonated,0,NA,C37 H24 O13,37,24,13,NA
2493,2412,675.120902,675.120902,675.1202875227,2799782,169043,14.7,-1,-0.9101744796,0.0100285434,0,0.0035099902,17,0.9333333333,0.6000000000000001,O18,de-protonated,0,NA,C30 H28 O18,30,28,18,NA
2494,2413,675.1573411,675.1573411,675.1601827198,2576558,173490,13.3,-1,4.2088083042,1.821524466e-43,0,6.375335631999998e-44,38,0.4897959184,0.08163265310000001,O4,de-protonated,0,NA,C49 H24 O4,49,24,4,NA
2495,2413,675.1573411,675.1573411,675.1507998053,2576558,173490,13.3,-1,-9.6886424314,3.280417676999999e-227,0,1.1481461869999997e-227,25,0.7368421053,0.3157894737,O12,de-protonated,0,NA,C38 H28 O12,38,28,12,NA
2496,2413,675.1573411,675.1573411,675.1566730321,2576558,173490,13.3,-1,-0.9895005097,0.0043416232,0,0.0015195681,16,1.0322580645,0.5483870968,O17,de-protonated,0,NA,C31 H32 O17,31,32,17,NA
2497,2413,675.1573411,675.1573411,675.1625462589,2576558,173490,13.3,-1,7.7094900647,3.9390375039999984e-144,0.5,0.15,7,1.5,0.9166666667,O22,de-protonated,0,NA,C24 H36 O22,24,36,22,NA
2498,2414,675.194054,675.194054,675.1965682292,3394742,157922,18.4,-1,3.7236995661,3.5074936639999998e-34,0.9575492837,0.28726478510000003,37,0.56,0.06,O3,de-protonated,0,NA,C50 H28 O3,50,28,3,NA
2499,2414,675.194054,675.194054,675.1930585415,3394742,157922,18.4,-1,-1.4743316377,5.6954000000000006e-6,0.7509609909,0.2252948775,15,1.125,0.5,O16,de-protonated,0,NA,C32 H36 O16,32,36,16,NA
2500,2414,675.194054,675.194054,675.1989317683,3394742,157922,18.4,-1,7.2241943778,1.2055301769999999e-126,0.6766661389,0.2029998417,6,1.6,0.84,O21,de-protonated,0,NA,C25 H40 O21,25,40,21,NA
2501,2415,675.2301657,675.2301657,675.2329537386,3398846,170283,18.4,-1,4.1290024976,7.343290931e-42,0.8251423694000001,0.2475427108,36,0.6274509804,0.0392156863,O2,de-protonated,0,NA,C51 H32 O2,51,32,2,NA
2502,2415,675.2301657,675.2301657,675.2235708241,3398846,170283,18.4,-1,-9.7669515743,6.918088580999999e-231,0,2.4213310030000002e-231,23,0.9,0.25,O10,de-protonated,0,NA,C40 H36 O10,40,36,10,NA
2503,2415,675.2301657,675.2301657,675.2294440509,3398846,170283,18.4,-1,-1.0687464976,0.0017543418,0.8224890893,0.24736074760000001,14,1.2121212121,0.4545454545,O15,de-protonated,0,NA,C33 H40 O15,33,40,15,NA
2504,2415,675.2301657,675.2301657,675.2353172777,3398846,170283,18.4,-1,7.629307264,3.654655542e-141,0.7235039441000001,0.2170511832,5,1.6923076923,0.7692307692,O20,de-protonated,0,NA,C26 H44 O20,26,44,20,NA
2505,2416,675.2665943,675.2665943,675.2693392479,3130566,156920,16.7,-1,4.0649675281,1.3547546399999998e-40,0,4.741641240999999e-41,35,0.6923076923,0.0192307692,O1,de-protonated,0,NA,C52 H36 O1,52,36,1,NA
2506,2416,675.2665943,675.2665943,675.2599563335,3130566,156920,16.7,-1,-9.8302386679,7.040093041e-234,0,2.464032564e-234,22,0.9756097561,0.2195121951,O9,de-protonated,0,NA,C41 H40 O9,41,40,9,NA
2507,2416,675.2665943,675.2665943,675.2658295603,3130566,156920,16.7,-1,-1.1325017284,8.044641e-4,0,2.815624e-4,13,1.2941176471,0.4117647059,O14,de-protonated,0,NA,C34 H44 O14,34,44,14,NA
2508,2416,675.2665943,675.2665943,675.2717027871,3130566,156920,16.7,-1,7.5650839126,8.265875671e-139,0,2.893056485e-139,4,1.7777777778,0.7037037037,O19,de-protonated,0,NA,C27 H48 O19,27,48,19,NA
2509,2417,675.3031348,675.3031348,675.3022150697,1663182,170751,7.7,-1,-1.3619536768,3.3462e-5,0.5,0.1500234234,12,1.3714285714,0.3714285714,O13,de-protonated,0,NA,C35 H48 O13,35,48,13,NA
2510,2417,675.3031348,675.3031348,675.3080882965,1663182,170751,7.7,-1,7.335165335,1.52399798e-130,0.5,0.15,3,1.8571428571,0.6428571429000001,O18,de-protonated,0,NA,C28 H52 O18,28,52,18,NA
2511,2420,677.0650744,677.0650744,677.0666762561,1558864,156639,7.1,-1,2.3658764568,0,0,0,40,0.3043478261,0.15217391300000002,O7,de-protonated,0,NA,C46 H14 O7,46,14,7,NA
2512,2420,677.0650744,677.0650744,677.0631665685,1558864,156639,7.1,-1,-2.8178043661,6.96203354e-20,0.5,0.15,18,0.7857142857,0.7142857143,O20,de-protonated,0,NA,C28 H22 O20,28,22,20,NA
2513,2421,677.1006603,677.1006603,677.1030617655,2532952,159420,13.1,-1,3.5466764645,4.4695272320000006e-31,0,1.5643345310000003e-31,39,0.3829787234,0.1276595745,O6,de-protonated,0,NA,C47 H18 O6,47,18,6,NA
2514,2421,677.1006603,677.1006603,677.0995520778,2532952,159420,13.1,-1,-1.6367196807000002,3.44e-7,0,1.204e-7,17,0.8965517241000001,0.6551724138,O19,de-protonated,0,NA,C29 H26 O19,29,26,19,NA
2515,2422,677.1157114,677.1157114,677.1148082191,2173020,172252,10.9,-1,-1.333866675,5.09612e-5,0,1.78364e-5,21,0.7878787879,0.4848484848,O16,de-protonated,0,NA,C33 H26 O16,33,26,16,NA
2516,2422,677.1157114,677.1157114,677.1206814459,2173020,172252,10.9,-1,7.3399706624,1.030007249e-130,0.5,0.15,12,1.1538461538,0.8076923077,O21,de-protonated,0,NA,C26 H30 O21,26,30,21,NA
2517,2423,677.1369894,677.1369894,677.1394472749,2229856,186728,11.2,-1,3.6297913044,1.6260278260000002e-32,0,5.691097392e-33,38,0.4583333333,0.1041666667,O5,de-protonated,0,NA,C48 H22 O5,48,22,5,NA
2518,2423,677.1369894,677.1369894,677.1359375872,2229856,186728,11.2,-1,-1.5533258832,1.5082e-6,0,5.279000000000001e-7,16,1,0.6000000000000001,O18,de-protonated,0,NA,C30 H30 O18,30,30,18,NA
2519,2424,677.1731478,677.1731478,677.1758327843,2667112,178885,13.9,-1,3.9649735444,1.172642977e-38,0.8889576331,0.2666872899,37,0.5306122449,0.08163265310000001,O4,de-protonated,0,NA,C49 H26 O4,49,26,4,NA
2520,2424,677.1731478,677.1731478,677.1664498698,2667112,178885,13.9,-1,-9.8911134918,8.932927989999999e-237,0,3.1265247959999995e-237,24,0.7894736842000001,0.3157894737,O12,de-protonated,0,NA,C38 H30 O12,38,30,12,NA
2521,2424,677.1731478,677.1731478,677.1723230966,2667112,178885,13.9,-1,-1.2178634091,2.63897e-4,0.6913843332,0.2075076639,15,1.0967741935,0.5483870968,O17,de-protonated,0,NA,C31 H34 O17,31,34,17,NA
2522,2424,677.1731478,677.1731478,677.1781963234,2667112,178885,13.9,-1,7.4552362258,7.910332951999999e-135,0.5,0.15,6,1.5833333333,0.9166666667,O22,de-protonated,0,NA,C24 H38 O22,24,38,22,NA
2523,2425,677.2095265,677.2095265,677.2122182936,3450480,166876,18.7,-1,3.9748155357,7.59671267e-39,0,2.658849435e-39,36,0.6000000000000001,0.06,O3,de-protonated,0,NA,C50 H30 O3,50,30,3,NA
2524,2425,677.2095265,677.2095265,677.2028353792,3450480,166876,18.7,-1,-9.8805268888,2.8577011250000003e-236,0,1.0001953939999997e-236,23,0.8717948718,0.2820512821,O11,de-protonated,0,NA,C39 H34 O11,39,34,11,NA
2525,2425,677.2095265,677.2095265,677.208708606,3450480,166876,18.7,-1,-1.2077429,3.024569e-4,0,1.058599e-4,14,1.1875,0.5,O16,de-protonated,0,NA,C32 H38 O16,32,38,16,NA
2526,2425,677.2095265,677.2095265,677.2145818328,3450480,166876,18.7,-1,7.4648906573,3.5534464780000005e-135,0,1.2437062670000002e-135,5,1.6800000000000002,0.84,O21,de-protonated,0,NA,C25 H42 O21,25,42,21,NA
2527,2426,677.2460912,677.2460912,677.248603803,3673720,153278,20.1,-1,3.7100158145,6.171975888e-34,0,2.160191561e-34,35,0.6666666667000001,0.0392156863,O2,de-protonated,0,NA,C51 H34 O2,51,34,2,NA
2528,2426,677.2460912,677.2460912,677.2450941154,3673720,153278,20.1,-1,-1.4722655565,5.8913e-6,0,2.0620000000000003e-6,13,1.2727272727,0.4545454545,O15,de-protonated,0,NA,C33 H42 O15,33,42,15,NA
2529,2426,677.2460912,677.2460912,677.2509673422,3673720,153278,20.1,-1,7.1999043547,8.443300518999998e-126,0,2.955155182e-126,4,1.7692307692,0.7692307692,O20,de-protonated,0,NA,C26 H46 O20,26,46,20,NA
2530,2427,677.28315,677.28315,677.2849893124,1819264,156767,8.7,-1,2.7157141289,1.6059828760000003e-18,0,5.620940067e-19,34,0.7307692308,0.0192307692,O1,de-protonated,0,NA,C52 H38 O1,52,38,1,NA
2531,2427,677.28315,677.28315,677.2814796248,1819264,156767,8.7,-1,-2.4662939876,0,0.5,0.15,12,1.3529411765,0.4117647059,O14,de-protonated,0,NA,C34 H46 O14,34,46,14,NA
2532,2427,677.28315,677.28315,677.2873528516,1819264,156767,8.7,-1,6.2054186538,1.235418687e-93,0.5,0.15,3,1.8518518519,0.7037037037,O19,de-protonated,0,NA,C27 H50 O19,27,50,19,NA
2533,2429,679.0589835,679.0589835,679.0576872648,1600515,132417,7.3,-1,-1.9088734177,1.6e-9,0.5,0.1500000011,22,0.6451612903,0.5806451613,O18,de-protonated,0,NA,C31 H20 O18,31,20,18,NA
