...1,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Resolving Power,S/N,Ion Charge,Mass Error (ppm),Mass Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,13C,18O
2024,2363,623.1773221,623.1773221,623.171141327,1895918,188472,9.3,-1,-9.9182593087,4.5035948810000004e-238,0,1.576258208e-238,26,0.7179487179,0.2051282051,O8,de-protonated,0,NA,C39 H28 O8,39,28,8,NA,NA
2025,2363,623.1773221,623.1773221,623.1770145538,1895918,188472,9.3,-1,-0.4935133224,0.2584415942,0.5,0.3309091159,17,1,0.40625000000000006,O13,de-protonated,0,NA,C32 H32 O13,32,32,13,NA,NA
2026,2363,623.1773221,623.1773221,623.1828877807,1895918,188472,9.3,-1,8.9310550159,3.550233996e-193,0.5,0.15,8,1.44,0.72,O18,de-protonated,0,NA,C25 H36 O18,25,36,18,NA,NA
2027,2364,623.1985122,623.1985122,623.2016536096,3934190,181825,21.9,-1,5.0407594046,4.941880375000001e-62,0.7156341857,0.2146902557,34,0.5957446809,0.0425531915,O2,de-protonated,0,NA,C47 H28 O2,47,28,2,NA,NA
2028,2364,623.1985122,623.1985122,623.1981439219,3934190,181825,21.9,-1,-0.590948582,0.1436878027,0.8788906836,0.3140953435,12,1.2413793103,0.5172413793,O15,de-protonated,0,NA,C29 H36 O15,29,36,15,NA,NA
2029,2364,623.1985122,623.1985122,623.2040171488,3934190,181825,21.9,-1,8.8333011397,5.4963706599999995e-189,0.7429886001,0.22289658,3,1.8181818182,0.9090909091,O20,de-protonated,0,NA,C22 H40 O20,22,40,20,NA,NA
2030,2365,623.2347484,623.2347484,623.238039119,3793902,169683,21.1,-1,5.2800355147,5.4395850790000005e-68,0,1.903854778e-68,33,0.6666666667000001,0.0208333333,O1,de-protonated,0,NA,C48 H32 O1,48,32,1,NA,NA
2031,2365,623.2347484,623.2347484,623.2286562045,3793902,169683,21.1,-1,-9.7752172161,2.8200611779999994e-231,0,9.870214122999999e-232,20,0.972972973,0.2432432432,O9,de-protonated,0,NA,C37 H36 O9,37,36,9,NA,NA
2032,2365,623.2347484,623.2347484,623.2345294313,3793902,169683,21.1,-1,-0.3513423356,0.5036942912,0,0.1762930019,11,1.3333333333,0.4666666667,O14,de-protonated,0,NA,C30 H40 O14,30,40,14,NA,NA
2033,2365,623.2347484,623.2347484,623.2404026581,3793902,169683,21.1,-1,9.0723549295,2.585337119e-199,0,9.048679914999999e-200,2,1.9130434783,0.8260869565000001,O19,de-protonated,0,NA,C23 H44 O19,23,44,19,NA,NA
2034,2366,623.2712679,623.2712679,623.2650417139,2106863,167983,10.6,-1,-9.98962831,1.680790531e-241,0,5.882766857999999e-242,19,1.0526315789,0.2105263158,O8,de-protonated,0,NA,C38 H40 O8,38,40,8,NA,NA
2035,2366,623.2712679,623.2712679,623.2709149407,2106863,167983,10.6,-1,-0.566301559,0.16835969750000002,0.5,0.2678517883,10,1.4193548387,0.4193548387,O13,de-protonated,0,NA,C31 H44 O13,31,44,13,NA,NA
2036,2366,623.2712679,623.2712679,623.2767881675,2106863,167983,10.6,-1,8.8568475973,5.433372934000001e-190,0.5,0.15,1,2,0.75,O18,de-protonated,0,NA,C24 H48 O18,24,48,18,NA,NA
2037,2368,625.0838272,625.0838272,625.0776348634,2150398,187448,10.9,-1,-9.9065080926,1.643029096e-237,0,5.750601836e-238,28,0.5,0.30555555560000003,O11,de-protonated,0,NA,C36 H18 O11,36,18,11,NA,NA
2038,2368,625.0838272,625.0838272,625.0835080902,2150398,187448,10.9,-1,-0.5105075238,0.235068716,0.5,0.3145481012,19,0.7586206897000001,0.5517241379,O16,de-protonated,0,NA,C29 H22 O16,29,22,16,NA,NA
2039,2368,625.0838272,625.0838272,625.089381317,2150398,187448,10.9,-1,8.885316479,3.2839155499999995e-191,0.5,0.15,10,1.1818181818,0.9545454545,O21,de-protonated,0,NA,C22 H26 O21,22,26,21,NA,NA
2040,2369,625.1195144,625.1195144,625.1234032872,1837055,206228,9,-1,6.2209912251,4.216194978999999e-94,0,1.4756682419999997e-94,40,0.375,0.0416666667,O2,de-protonated,0,NA,C48 H18 O2,48,18,2,NA,NA
2041,2369,625.1195144,625.1195144,625.1140203727,1837055,206228,9,-1,-8.7888402513,4.270255683999999e-187,0,1.4945894889999999e-187,27,0.5945945946,0.2702702703,O10,de-protonated,0,NA,C37 H22 O10,37,22,10,NA,NA
2042,2369,625.1195144,625.1195144,625.1198935996,1837055,206228,9,-1,0.6066029165,0.12947575220000002,0.5,0.2406330265,18,0.8666666667,0.5,O15,de-protonated,0,NA,C30 H26 O15,30,26,15,NA,NA
2043,2370,625.1563763,625.1563763,625.1597887966,2292735,190983,11.8,-1,5.4585989884,1.28545211e-72,0,4.499082387e-73,39,0.4489795918,0.0204081633,O1,de-protonated,0,NA,C49 H22 O1,49,22,1,NA,NA
2044,2370,625.1563763,625.1563763,625.1504058821,2292735,190983,11.8,-1,-9.5503703163,8.597354686999996e-221,0,3.009074139999999e-221,26,0.6842105263,0.2368421053,O9,de-protonated,0,NA,C38 H26 O9,38,26,9,NA,NA
2045,2370,625.1563763,625.1563763,625.1562791089,2292735,190983,11.8,-1,-0.1554668301,0.8743474711,0,0.3060216149,17,0.9677419355,0.4516129032,O14,de-protonated,0,NA,C31 H30 O14,31,30,14,NA,NA
2046,2370,625.1563763,625.1563763,625.1621523357,2292735,190983,11.8,-1,9.239260131,1.092518958e-206,0.5,0.15,8,1.4166666667,0.7916666667000001,O19,de-protonated,0,NA,C24 H34 O19,24,34,19,NA,NA
2047,2371,625.1773708,625.1773708,625.1809181647,2686975,175188,14.2,-1,5.6741410161,2.086854635e-78,0,7.303991223e-79,34,0.5652173913,0.0652173913,O3,de-protonated,0,NA,C46 H26 O3,46,26,3,NA,NA
2048,2371,625.1773708,625.1773708,625.1715352502,2686975,175188,14.2,-1,-9.334317785,6.0058900949999996e-211,0,2.102061533e-211,21,0.8571428571,0.3142857143,O11,de-protonated,0,NA,C35 H30 O11,35,30,11,NA,NA
2049,2371,625.1773708,625.1773708,625.177408477,2686975,175188,14.2,-1,0.0602661482,0.9800243843,0,0.3430085345,12,1.2142857143,0.5714285714,O16,de-protonated,0,NA,C28 H34 O16,28,34,16,NA,NA
2050,2371,625.1773708,625.1773708,625.1832817038,2686975,175188,14.2,-1,9.4546735683,2.101253495e-216,0.5,0.15,3,1.8095238095,1,O21,de-protonated,0,NA,C21 H38 O21,21,38,21,NA,NA
2051,2372,625.192575,625.192575,625.1867913915,2238975,151169,11.4,-1,-9.2510087786,3.268092063e-207,0,1.1438322219999999e-207,25,0.7692307692,0.2051282051,O8,de-protonated,0,NA,C39 H30 O8,39,30,8,NA,NA
2052,2372,625.192575,625.192575,625.1926646183,2238975,151169,11.4,-1,0.1433451226,0.8921200424,0,0.3122420148,16,1.0625,0.40625000000000006,O13,de-protonated,0,NA,C32 H34 O13,32,34,13,NA,NA
2053,2372,625.192575,625.192575,625.1985378451,2238975,151169,11.4,-1,9.5375225192,3.357844732999999e-220,0.5,0.15,7,1.52,0.72,O18,de-protonated,0,NA,C25 H38 O18,25,38,18,NA,NA
2054,2373,625.2139167,625.2139167,625.2173036741,2894848,167695,15.5,-1,5.4172750092,1.561088183e-71,0,5.463808639999999e-72,33,0.6382978723,0.0425531915,O2,de-protonated,0,NA,C47 H30 O2,47,30,2,NA,NA
2055,2373,625.2139167,625.2139167,625.2079207596,2894848,167695,15.5,-1,-9.590314193,1.229395027e-222,0,4.302882596e-223,20,0.9444444444,0.2777777778,O10,de-protonated,0,NA,C36 H34 O10,36,34,10,NA,NA
2056,2373,625.2139167,625.2139167,625.2137939864,2894848,167695,15.5,-1,-0.1962745905,0.807331723,0,0.282566103,11,1.3103448276,0.5172413793,O15,de-protonated,0,NA,C29 H38 O15,29,38,15,NA,NA
2057,2373,625.2139167,625.2139167,625.2196672132,2894848,167695,15.5,-1,9.197588519,7.800567455999998e-205,0.5,0.15,2,1.9090909091,0.9090909091,O20,de-protonated,0,NA,C22 H42 O20,22,42,20,NA,NA
2058,2374,625.2287967,625.2287967,625.2231769009,1743872,154810,8.4,-1,-8.9884689479,1.16936358e-195,0,4.0927725290000006e-196,24,0.85,0.17500000000000002,O7,de-protonated,0,NA,C40 H34 O7,40,34,7,NA,NA
2059,2374,625.2287967,625.2287967,625.2290501277,1743872,154810,8.4,-1,0.405335778,0.4014141357,0.5,0.430989895,15,1.1515151515,0.3636363636,O12,de-protonated,0,NA,C33 H38 O12,33,38,12,NA,NA
2060,2374,625.2287967,625.2287967,625.2349233545,1743872,154810,8.4,-1,9.79896402,2.131842805e-232,0.5,0.15,6,1.6153846154,0.6538461538,O17,de-protonated,0,NA,C26 H42 O17,26,42,17,NA,NA
2061,2375,625.2501579,625.2501579,625.2536891835,2072576,183588,10.4,-1,5.6477610926,1.096754894e-77,0,3.8386421280000003e-78,32,0.7083333333,0.0208333333,O1,de-protonated,0,NA,C48 H34 O1,48,34,1,NA,NA
2062,2375,625.2501579,625.2501579,625.244306269,2072576,183588,10.4,-1,-9.3589512979,4.651076169999999e-212,0,1.6278766589999999e-212,19,1.027027027,0.2432432432,O9,de-protonated,0,NA,C37 H38 O9,37,38,9,NA,NA
2063,2375,625.2501579,625.2501579,625.2501794958,2072576,183588,10.4,-1,0.0345394589,0.9933942798,0.5,0.8453759958,10,1.4,0.4666666667,O14,de-protonated,0,NA,C30 H42 O14,30,42,14,NA,NA
2064,2375,625.2501579,625.2501579,625.2560527226,2072576,183588,10.4,-1,9.4278537436,3.502325415999999e-215,0.5,0.15,1,2,0.8260869565000001,O19,de-protonated,0,NA,C23 H46 O19,23,46,19,NA,NA
2065,2380,627.0624658,627.0624658,627.0568994184,2644496,174000,13.9,-1,-8.8769959466,7.464082817e-191,0,2.612428986e-191,28,0.4571428571,0.3428571429,O12,de-protonated,0,NA,C35 H16 O12,35,16,12,NA,NA
2066,2380,627.0624658,627.0624658,627.0627726453,2644496,174000,13.9,-1,0.4893373893,0.2644022184,0,0.0925407764,19,0.7142857143,0.6071428571,O17,de-protonated,0,NA,C28 H20 O17,28,20,17,NA,NA
2067,2380,627.0624658,627.0624658,627.0686458721,2644496,174000,13.9,-1,9.8554952718,4.4460374169999995e-235,0.5,0.15,10,1.1428571429,1.0476190476,O22,de-protonated,0,NA,C21 H24 O22,21,24,22,NA,NA
2068,2381,627.0989489,627.0989489,627.1026678423,3072016,187079,16.6,-1,5.9303563688,1.398913552e-85,0.9321240423,0.2796372127,40,0.3404255319,0.0638297872,O3,de-protonated,0,NA,C47 H16 O3,47,16,3,NA,NA
2069,2381,627.0989489,627.0989489,627.0932849278,3072016,187079,16.6,-1,-9.0321046426,1.4815263879999998e-197,0.8487043504,0.2546113051,27,0.5555555556,0.30555555560000003,O11,de-protonated,0,NA,C36 H20 O11,36,20,11,NA,NA
2070,2381,627.0989489,627.0989489,627.0991581546,3072016,187079,16.6,-1,0.3336866929,0.5387016515,0.7473572860000001,0.4496974578,18,0.8275862069000001,0.5517241379,O16,de-protonated,0,NA,C29 H24 O16,29,24,16,NA,NA
2071,2381,627.0989489,627.0989489,627.1050313815,3072016,187079,16.6,-1,9.6993025958,1.0405566969999997e-227,0.6676326882,0.2002898065,9,1.2727272727,0.9545454545,O21,de-protonated,0,NA,C22 H28 O21,22,28,21,NA,NA
2072,2382,627.1355745,627.1355745,627.1390533517,3315729,170931,18.1,-1,5.5471775611,5.713821789e-75,0,1.9998376259999998e-75,39,0.4166666667,0.0416666667,O2,de-protonated,0,NA,C48 H20 O2,48,20,2,NA,NA
2073,2382,627.1355745,627.1355745,627.1296704372,3315729,170931,18.1,-1,-9.4144210747,1.428985144e-214,0,5.001448002999999e-215,26,0.6486486486,0.2702702703,O10,de-protonated,0,NA,C37 H24 O10,37,24,10,NA,NA
2074,2382,627.1355745,627.1355745,627.135543664,3315729,170931,18.1,-1,-0.0491695483,0.98665844,0,0.345330454,17,0.9333333333,0.5,O15,de-protonated,0,NA,C30 H28 O15,30,28,15,NA,NA
2075,2382,627.1355745,627.1355745,627.1414168908,3315729,170931,18.1,-1,9.3159065655,4.046229400999999e-210,0,1.4161802899999999e-210,8,1.3913043478,0.8695652174,O20,de-protonated,0,NA,C23 H32 O20,23,32,20,NA,NA
2076,2383,627.1720045,627.1720045,627.1754388611,2898961,164433,15.5,-1,5.4759176713,4.489009625999999e-73,0,1.571153369e-73,38,0.4897959184,0.0204081633,O1,de-protonated,0,NA,C49 H24 O1,49,24,1,NA,NA
2077,2383,627.1720045,627.1720045,627.1660559466,2898961,164433,15.5,-1,-9.484814022,8.814027924999997e-218,0,3.0849097739999997e-218,25,0.7368421053,0.2368421053,O9,de-protonated,0,NA,C38 H28 O9,38,28,9,NA,NA
2078,2383,627.1720045,627.1720045,627.1719291734,2898961,164433,15.5,-1,-0.1201051635,0.9229868613,0,0.3230454014,16,1.0322580645,0.4516129032,O14,de-protonated,0,NA,C31 H32 O14,31,32,14,NA,NA
2079,2383,627.1720045,627.1720045,627.1778024002,2898961,164433,15.5,-1,9.2444283029,6.426089653999999e-207,0,2.249131379e-207,7,1.5,0.7916666667000001,O19,de-protonated,0,NA,C24 H36 O19,24,36,19,NA,NA
2080,2384,627.1931881,627.1931881,627.1965682292,2486801,168701,13,-1,5.3892660441,8.389147089999999e-71,0,2.936201482e-71,33,0.6086956522,0.0652173913,O3,de-protonated,0,NA,C46 H28 O3,46,28,3,NA,NA
2081,2384,627.1931881,627.1931881,627.1871853147,2486801,168701,13,-1,-9.5709629323,9.645521289999999e-222,0,3.375932451999999e-222,20,0.9142857143,0.3142857143,O11,de-protonated,0,NA,C35 H32 O11,35,32,11,NA,NA
2082,2384,627.1931881,627.1931881,627.1930585415,2486801,168701,13,-1,-0.2065687526,0.7889446094,0,0.2761306133,11,1.2857142857,0.5714285714,O16,de-protonated,0,NA,C28 H36 O16,28,36,16,NA,NA
2083,2384,627.1931881,627.1931881,627.1989317683,2486801,168701,13,-1,9.1576500467,4.5799771319999996e-203,0.5,0.15,2,1.9047619048,1,O21,de-protonated,0,NA,C21 H40 O21,21,40,21,NA,NA
2084,2385,627.2080817,627.2080817,627.202441456,2378258,167752,12.3,-1,-8.9927009921,7.662076604e-196,0,2.681726812e-196,24,0.8205128205000001,0.2051282051,O8,de-protonated,0,NA,C39 H32 O8,39,32,8,NA,NA
2085,2385,627.2080817,627.2080817,627.2083146828,2378258,167752,12.3,-1,0.3714599945,0.464604117,0,0.16261144100000002,15,1.125,0.40625000000000006,O13,de-protonated,0,NA,C32 H36 O13,32,36,13,NA,NA
2086,2385,627.2080817,627.2080817,627.2141879096,2378258,167752,12.3,-1,9.7354456091,2.1012557559999998e-229,0.5,0.15,6,1.6,0.72,O18,de-protonated,0,NA,C25 H40 O18,25,40,18,NA,NA
2087,2386,627.2289773,627.2289773,627.2329537386,1608210,182540,7.5,-1,6.3396518453,1.0686434280000002e-97,0,3.740251998e-98,32,0.6808510638,0.0425531915,O2,de-protonated,0,NA,C47 H32 O2,47,32,2,NA,NA
2088,2386,627.2289773,627.2289773,627.2235708241,1608210,182540,7.5,-1,-8.6196950647,5.4319600079999995e-180,0.5,0.15,19,1,0.2777777778,O10,de-protonated,0,NA,C36 H36 O10,36,36,10,NA,NA
2089,2386,627.2289773,627.2289773,627.2294440509,1608210,182540,7.5,-1,0.7441469803,0.046124309,0.5,0.1822870163,10,1.3793103448,0.5172413793,O15,de-protonated,0,NA,C29 H40 O15,29,40,15,NA,NA
2090,2387,627.2444016,627.2444016,627.2388269654,2146322,192078,10.9,-1,-8.8875790104,2.6264626790000003e-191,0,9.192619375e-192,23,0.9,0.17500000000000002,O7,de-protonated,0,NA,C40 H36 O7,40,36,7,NA,NA
2091,2387,627.2444016,627.2444016,627.2447001922,2146322,192078,10.9,-1,0.476037791,0.2839504762,0,0.0993826667,14,1.2121212121,0.3636363636,O12,de-protonated,0,NA,C33 H40 O12,33,40,12,NA,NA
2092,2387,627.2444016,627.2444016,627.250573419,2146322,192078,10.9,-1,9.8394792409,2.5647130039999997e-234,0.5,0.15,5,1.6923076923,0.6538461538,O17,de-protonated,0,NA,C26 H44 O17,26,44,17,NA,NA
2093,2388,627.280774,627.280774,627.2752124748,1486866,205582,6.8,-1,-8.866164545,2.1710316049999997e-190,0.5,0.15,22,0.9756097561,0.1463414634,O6,de-protonated,0,NA,C41 H40 O6,41,40,6,NA,NA
2094,2388,627.280774,627.280774,627.2810857016,1486866,205582,6.8,-1,0.4969089182,0.2536577671,0.5,0.32756043690000003,13,1.2941176471,0.3235294118,O11,de-protonated,0,NA,C34 H44 O11,34,44,11,NA,NA
2095,2388,627.280774,627.280774,627.2869589284,1486866,205582,6.8,-1,9.8598070503,2.7724917609999995e-235,0.5,0.15,4,1.7777777778,0.5925925926,O16,de-protonated,0,NA,C27 H48 O16,27,48,16,NA,NA
2096,2390,629.0785811,629.0785811,629.0819323974,2853924,164827,15.2,-1,5.3272828563,3.360277179e-69,0,1.176097013e-69,40,0.3043478261,0.0869565217,O4,de-protonated,0,NA,C46 H14 O4,46,14,4,NA,NA
2097,2390,629.0785811,629.0785811,629.0725494829,2853924,164827,15.2,-1,-9.5881104358000009,1.5547666659999996e-222,0,5.4416833319999996e-223,27,0.5142857143,0.3428571429,O12,de-protonated,0,NA,C35 H18 O12,35,18,12,NA,NA
2098,2390,629.0785811,629.0785811,629.0784227097,2853924,164827,15.2,-1,-0.2517814256,0.703147737,0,0.246101708,18,0.7857142857,0.6071428571,O17,de-protonated,0,NA,C28 H22 O17,28,22,17,NA,NA
2099,2390,629.0785811,629.0785811,629.0842959366,2853924,164827,15.2,-1,9.0843732537,7.691717377999999e-200,0.5,0.15,9,1.2380952381,1.0476190476,O22,de-protonated,0,NA,C21 H26 O22,21,26,22,NA,NA
2100,2391,629.1149355,629.1149355,629.1183179068,3726373,181923,20.6,-1,5.3764239282,1.808382618e-70,0,6.329339162e-71,39,0.3829787234,0.0638297872,O3,de-protonated,0,NA,C47 H18 O3,47,18,3,NA,NA
2101,2391,629.1149355,629.1149355,629.1089349923,3726373,181923,20.6,-1,-9.5381059757,3.156510384999999e-220,0,1.1047786349999998e-220,26,0.6111111111,0.30555555560000003,O11,de-protonated,0,NA,C36 H22 O11,36,22,11,NA,NA
2102,2391,629.1149355,629.1149355,629.1148082191,3726373,181923,20.6,-1,-0.2023174087,0.7966006001,0,0.27881021,17,0.8965517241000001,0.5517241379,O16,de-protonated,0,NA,C29 H26 O16,29,26,16,NA,NA
2103,2391,629.1149355,629.1149355,629.1206814459,3726373,181923,20.6,-1,9.1332968478,5.440073762e-202,0,1.904025817e-202,8,1.3636363636,0.9545454545,O21,de-protonated,0,NA,C22 H30 O21,22,30,21,NA,NA
2104,2392,629.1512228,629.1512228,629.1547034162,3458085,165449,19,-1,5.5322103508,1.435577306e-74,0,5.02452057e-75,38,0.4583333333,0.0416666667,O2,de-protonated,0,NA,C48 H22 O2,48,22,2,NA,NA
2105,2392,629.1512228,629.1512228,629.1453205017,3458085,165449,19,-1,-9.3814546744,4.46728764e-213,0,1.5635506739999995e-213,25,0.7027027027,0.2702702703,O10,de-protonated,0,NA,C37 H26 O10,37,26,10,NA,NA
2106,2392,629.1512228,629.1512228,629.1511937285,3458085,165449,19,-1,-0.0462074835,0.9882082325,0,0.3458728814,16,1,0.5,O15,de-protonated,0,NA,C30 H30 O15,30,30,15,NA,NA
2107,2392,629.1512228,629.1512228,629.1570669553,3458085,165449,19,-1,9.2888654171,6.620488997999999e-209,0,2.317171149e-209,7,1.4782608696,0.8695652174,O20,de-protonated,0,NA,C23 H34 O20,23,34,20,NA,NA
2108,2393,629.1876785,629.1876785,629.1910889255,4106278,178277,23,-1,5.4203335151,1.2985311529999997e-71,0.6698283698,0.2009485109,37,0.5306122449,0.0204081633,O1,de-protonated,0,NA,C49 H26 O1,49,26,1,NA,NA
2109,2393,629.1876785,629.1876785,629.1817060111,4106278,178277,23,-1,-9.4924707229,3.9318240969999996e-218,0.8637260558000001,0.2591178167,24,0.7894736842000001,0.2368421053,O9,de-protonated,0,NA,C38 H30 O9,38,30,9,NA,NA
2110,2393,629.1876785,629.1876785,629.1875792379,4106278,178277,23,-1,-0.157762347,0.8708617942,0.9474185075,0.7764190110000001,15,1.0967741935,0.4516129032,O14,de-protonated,0,NA,C31 H34 O14,31,34,14,NA,NA
2111,2393,629.1876785,629.1876785,629.1934524647,4106278,178277,23,-1,9.1767717587,6.531141179999998e-204,0.7881624297000001,0.2364487289,6,1.5833333333,0.7916666667000001,O19,de-protonated,0,NA,C24 H38 O19,24,38,19,NA,NA
2112,2394,629.2240115,629.2240115,629.2180915205,3362854,165586,18.4,-1,-9.408470003,2.662532395e-214,0,9.318863383e-215,23,0.8717948718,0.2051282051,O8,de-protonated,0,NA,C39 H34 O8,39,34,8,NA,NA
2113,2394,629.2240115,629.2240115,629.2239647473,3362854,165586,18.4,-1,-0.0743022,0.9697943841,0,0.3394280344,14,1.1875,0.40625000000000006,O13,de-protonated,0,NA,C32 H38 O13,32,38,13,NA,NA
2114,2394,629.2240115,629.2240115,629.2298379741,3362854,165586,18.4,-1,9.2596913529,1.3381854129999999e-207,0,4.683648947e-208,5,1.6800000000000002,0.72,O18,de-protonated,0,NA,C25 H42 O18,25,42,18,NA,NA
2115,2395,629.2606481,629.2606481,629.2544770298,2283046,154397,11.7,-1,-9.8069547065,8.928176132999998e-233,0,3.124861645999999e-233,22,0.95,0.17500000000000002,O7,de-protonated,0,NA,C40 H38 O7,40,38,7,NA,NA
2116,2395,629.2606481,629.2606481,629.2603502567,2283046,154397,11.7,-1,-0.4733229108,0.2880455811,0,0.1008159534,13,1.2727272727,0.3636363636,O12,de-protonated,0,NA,C33 H42 O12,33,42,12,NA,NA
2117,2395,629.2606481,629.2606481,629.2662234835,2283046,154397,11.7,-1,8.860134655,3.9315063279999996e-190,0.5,0.15,4,1.7692307692,0.6538461538,O17,de-protonated,0,NA,C26 H46 O17,26,46,17,NA,NA
2118,2396,629.2962963,629.2962963,629.2908625392,1487911,191219,6.8,-1,-8.6347364855,1.284616483e-180,0.5,0.15,21,1.0243902439,0.1463414634,O6,de-protonated,0,NA,C41 H42 O6,41,42,6,NA,NA
2119,2396,629.2962963,629.2962963,629.296735766,1487911,191219,6.8,-1,0.6983447057000001,0.06657920860000001,0.5,0.196605446,12,1.3529411765,0.3235294118,O11,de-protonated,0,NA,C34 H46 O11,34,46,11,NA,NA
2120,2398,631.0577621,631.0577621,631.051814038,1564732,206685,7.3,-1,-9.4256317002,4.420122932999999e-215,0.5,0.15,27,0.4705882353,0.3823529412,O13,de-protonated,0,NA,C34 H16 O13,34,16,13,NA,NA
2121,2398,631.0577621,631.0577621,631.0576872648,1564732,206685,7.3,-1,-0.1185868897,0.9248470128,0.5,0.797392909,18,0.7407407407000001,0.6666666667000001,O18,de-protonated,0,NA,C27 H20 O18,27,20,18,NA,NA
2122,2399,631.0939346,631.0939346,631.0975824619,2605116,198354,13.7,-1,5.7801867304000005,2.447771147e-81,0,8.567199015e-82,39,0.347826087,0.0869565217,O4,de-protonated,0,NA,C46 H16 O4,46,16,4,NA,NA
2123,2399,631.0939346,631.0939346,631.0881995474,2605116,198354,13.7,-1,-9.0875611407,5.575100517e-200,0,1.951285181e-200,26,0.5714285714,0.3428571429,O12,de-protonated,0,NA,C35 H20 O12,35,20,12,NA,NA
2124,2399,631.0939346,631.0939346,631.0940727742,2605116,198354,13.7,-1,0.2189439292,0.7661988264,0,0.2681695892,17,0.8571428571,0.6071428571,O17,de-protonated,0,NA,C28 H24 O17,28,24,17,NA,NA
2125,2399,631.0939346,631.0939346,631.099946001,2605116,198354,13.7,-1,9.52527578,1.22838246e-219,0.5,0.15,8,1.3333333333,1.0476190476,O22,de-protonated,0,NA,C21 H28 O22,21,28,22,NA,NA
2126,2400,631.1302424,631.1302424,631.1339679713,3119165,177870,16.9,-1,5.9029801044,8.460703076e-85,0,2.9612460769999997e-85,38,0.4255319149,0.0638297872,O3,de-protonated,0,NA,C47 H20 O3,47,20,3,NA,NA
2127,2400,631.1302424,631.1302424,631.1245850568,3119165,177870,16.9,-1,-8.9639087877,1.354446305e-194,0,4.7405620659999996e-195,25,0.6666666667000001,0.30555555560000003,O11,de-protonated,0,NA,C36 H24 O11,36,24,11,NA,NA
2128,2400,631.1302424,631.1302424,631.1304582836,3119165,177870,16.9,-1,0.3420585989,0.5220339291,0,0.1827118752,16,0.9655172414,0.5517241379,O16,de-protonated,0,NA,C29 H28 O16,29,28,16,NA,NA
2129,2400,631.1302424,631.1302424,631.1363315104,3119165,177870,16.9,-1,9.6478527868,2.6238089559999996e-225,0,9.183331346e-226,7,1.4545454545,0.9545454545,O21,de-protonated,0,NA,C22 H32 O21,22,32,21,NA,NA
2130,2401,631.1668555,631.1668555,631.1703534806,3702845,168229,20.5,-1,5.542054726,7.834130005999999e-75,0,2.7419455019999997e-75,37,0.5,0.0416666667,O2,de-protonated,0,NA,C48 H24 O2,48,24,2,NA,NA
2131,2401,631.1668555,631.1668555,631.1609705662,3702845,168229,20.5,-1,-9.3239824774,1.75327395e-210,0,6.1364588260000006e-211,24,0.7567567568,0.2702702703,O10,de-protonated,0,NA,C37 H28 O10,37,28,10,NA,NA
2132,2401,631.1668555,631.1668555,631.166843793,3702845,168229,20.5,-1,-0.0185482105,0.9980905137,0,0.3493316798,15,1.0666666667,0.5,O15,de-protonated,0,NA,C30 H32 O15,30,32,15,NA,NA
